# git_sha=46199443972a9686db0a0a327fb68eb9ee62d1ac
# code_dirty=no
# prereg_md5=d8707a6607db6d54a006e14af9dcfe79
# spectral_table_sha256=2cfea122d9f6f8aae04b3cc53221d67f6d010f94ead1ff39a81a78f4398da0b8
# vessel_md5=4eddbbbb4098a09fae1039ca82cbc052
# physiology_md5=af16830e7f15c5cf9848c8eb694e99c8
# thermal_md5=6b0ecfc0353686a3534939ac9eff9a0e
# organism_md5=a5425fa33a97b64be9793a2788778abc
# run_md5=04c7a9c54fa237830dd550a2f64e17a4
# python=3.13.2
# numpy=2.3.5
# scipy=1.16.3
# written=2026-09-24T02:36:11-04:00
sigma_MPa,r_au,R_m,p_star_Pa,t_m,T_int_K,T_shell_K,f_photon,margin_BURST_Pa,margin_FREEZE_K,margin_BOIL_Pa,margin_STARVE_umol,margin_OPAQUE,first_violated
3.1,2.48,630957,0.392905,0.0399849,201.383189,176.727772,0.994072,0,-71.7668,-1.07526e-10,-0.000523817,0.744072,FREEZE
3.1,2.48,707946,0.383140,0.0437487,201.208233,176.727772,0.993518,0,-71.9418,-9.70944e-11,-0.000517503,0.743518,FREEZE
3.1,2.48,794328,0.373497,0.0478515,201.031386,176.727772,0.992915,0,-72.1186,-8.79423e-11,-0.000511199,0.742915,FREEZE
3.1,2.48,891251,0.363991,0.0523237,200.852856,176.727772,0.992259,0,-72.2971,-8.03098e-11,-0.000504912,0.742259,FREEZE
3.1,2.48,1e+06,0.354634,0.057199,200.672887,176.727772,0.991545,0,-72.4771,-7.37321e-11,-0.000498652,0.741545,FREEZE
3.1,2.49,10,1.198279,1.93271e-06,209.492425,176.372540,1,0,-63.6576,-9.41047e-12,-0.000918924,0.75,FREEZE
3.1,2.49,11.2202,1.196551,2.16541e-06,209.481459,176.372540,1,0,-63.6685,-8.15792e-12,-0.000918226,0.75,FREEZE
3.1,2.49,12.5893,1.194789,2.42605e-06,209.470258,176.372540,1,0,-63.6797,-8.46812e-12,-0.000917513,0.75,FREEZE
3.1,2.49,14.1254,1.192981,2.71795e-06,209.458756,176.372540,1,0,-63.6912,-8.87623e-12,-0.000916782,0.75,FREEZE
3.1,2.49,15.8489,1.191118,3.04483e-06,209.446882,176.372540,0.999999,0,-63.7031,-9.37961e-12,-0.000916028,0.749999,FREEZE
3.1,2.49,17.7828,1.189189,3.41082e-06,209.434564,176.372540,0.999999,0,-63.7154,-9.99401e-12,-0.000915247,0.749999,FREEZE
3.1,2.49,19.9526,1.187181,3.82054e-06,209.421728,176.372540,0.999999,0,-63.7283,-1.07234e-11,-0.000914433,0.749999,FREEZE
3.1,2.49,22.3872,1.185083,4.27915e-06,209.408297,176.372540,0.999999,0,-63.7417,-1.15803e-11,-0.000913582,0.749999,FREEZE
3.1,2.49,25.1189,1.182884,4.79237e-06,209.394194,176.372540,0.999999,0,-63.7558,-1.25622e-11,-0.00091269,0.749999,FREEZE
3.1,2.49,28.1838,1.180572,5.36662e-06,209.379337,176.372540,0.999999,0,-63.7707,-1.36888e-11,-0.00091175,0.749999,FREEZE
3.1,2.49,31.6228,1.178133,6.009e-06,209.363639,176.372540,0.999999,0,-63.7864,-1.49654e-11,-0.000910759,0.749999,FREEZE
3.1,2.49,35.4813,1.175554,6.72746e-06,209.347009,176.372540,0.999999,0,-63.803,-1.64082e-11,-0.00090971,0.749999,FREEZE
3.1,2.49,39.8107,1.172821,7.53078e-06,209.329349,176.372540,0.999999,0,-63.8207,-1.80254e-11,-0.000908597,0.749999,FREEZE
3.1,2.49,44.6684,1.169919,8.42877e-06,209.310553,176.372540,0.999999,4.65661e-10,-63.8394,-1.9847e-11,-0.000907414,0.749999,FREEZE
3.1,2.49,50.1187,1.166832,9.43228e-06,209.290511,176.372540,0.999999,0,-63.8595,-2.18547e-11,-0.000906155,0.749999,FREEZE
3.1,2.49,56.2341,1.163543,1.05534e-05,209.269103,176.372540,0.999998,0,-63.8809,-2.40645e-11,-0.000904811,0.749998,FREEZE
3.1,2.49,63.0957,1.160034,1.18054e-05,209.246203,176.372540,0.999998,0,-63.9038,-2.64866e-11,-0.000903376,0.749998,FREEZE
3.1,2.49,70.7946,1.156287,1.3203e-05,209.221677,176.372540,0.999998,0,-63.9283,-2.91194e-11,-0.000901842,0.749998,FREEZE
3.1,2.49,79.4328,1.152282,1.47627e-05,209.195387,176.372540,0.999998,0,-63.9546,-3.1926e-11,-0.000900201,0.749998,FREEZE
3.1,2.49,89.1251,1.148000,1.65025e-05,209.167185,176.372540,0.999997,0,-63.9828,-3.49061e-11,-0.000898443,0.749997,FREEZE
3.1,2.49,100,1.143422,1.84423e-05,209.136922,176.372540,0.999997,0,-64.0131,-3.80247e-11,-0.00089656,0.749997,FREEZE
3.1,2.49,112.202,1.138527,2.0604e-05,209.104443,176.372540,0.999997,0,-64.0456,-4.12272e-11,-0.000894545,0.749997,FREEZE
3.1,2.49,125.893,1.133296,2.30118e-05,209.069588,176.372540,0.999997,0,-64.0804,-4.44713e-11,-0.000892386,0.749997,FREEZE
3.1,2.49,141.254,1.127708,2.56924e-05,209.032198,176.372540,0.999996,0,-64.1178,-4.77025e-11,-0.000890077,0.749996,FREEZE
3.1,2.49,158.489,1.121746,2.8675e-05,208.992112,176.372540,0.999996,0,-64.1579,-5.08358e-11,-0.000887607,0.749996,FREEZE
3.1,2.49,177.828,1.115391,3.19916e-05,208.949169,176.372540,0.999995,0,-64.2008,-5.37852e-11,-0.00088497,0.749995,FREEZE
3.1,2.49,199.526,1.108627,3.56774e-05,208.903213,176.372540,0.999995,-4.65661e-10,-64.2468,-5.64928e-11,-0.000882156,0.749995,FREEZE
3.1,2.49,223.872,1.101438,3.97712e-05,208.854092,176.372540,0.999994,0,-64.2959,-5.88616e-11,-0.000879157,0.749994,FREEZE
3.1,2.49,251.189,1.093813,4.4315e-05,208.801659,176.372540,0.999993,0,-64.3483,-6.08227e-11,-0.000875968,0.749993,FREEZE
3.1,2.49,281.838,1.085739,4.93553e-05,208.745777,176.372540,0.999993,0,-64.4042,-6.22986e-11,-0.000872582,0.749993,FREEZE
3.1,2.49,316.228,1.077209,5.49425e-05,208.686321,176.372540,0.999992,0,-64.4637,-6.32614e-11,-0.000868994,0.749992,FREEZE
3.1,2.49,354.813,1.068217,6.11319e-05,208.623180,176.372540,0.999991,-4.65661e-10,-64.5268,-6.36764e-11,-0.0008652,0.749991,FREEZE
3.1,2.49,398.107,1.058763,6.79841e-05,208.556260,176.372540,0.99999,0,-64.5937,-6.3539e-11,-0.000861196,0.74999,FREEZE
3.1,2.49,446.684,1.048849,7.55651e-05,208.485489,176.372540,0.999989,0,-64.6645,-6.28275e-11,-0.000856983,0.749989,FREEZE
3.1,2.49,501.187,1.038481,8.39473e-05,208.410818,176.372540,0.999987,4.65661e-10,-64.7392,-6.16125e-11,-0.000852559,0.749987,FREEZE
3.1,2.49,562.341,1.027670,9.32099e-05,208.332228,176.372540,0.999986,0,-64.8178,-5.99534e-11,-0.000847928,0.749986,FREEZE
3.1,2.49,630.957,1.016434,0.00010344,208.249731,176.372540,0.999984,0,-64.9003,-5.79139e-11,-0.000843093,0.749984,FREEZE
3.1,2.49,707.946,1.004793,0.000114732,208.163375,176.372540,0.999983,0,-64.9866,-5.55764e-11,-0.000838062,0.749983,FREEZE
3.1,2.49,794.328,0.992774,0.000127192,208.073247,176.372540,0.999981,4.65661e-10,-65.0768,-5.30486e-11,-0.000832844,0.749981,FREEZE
3.1,2.49,891.251,0.980410,0.000140934,207.979476,176.372540,0.999979,0,-65.1705,-1.15176e-10,-0.000827449,0.749979,FREEZE
3.1,2.49,1000,0.967738,0.000156087,207.882231,176.372540,0.999977,0,-65.2678,-1.09819e-10,-0.00082189,0.749977,FREEZE
3.1,2.49,1122.02,0.954799,0.000172791,207.781727,176.372540,0.999974,0,-65.3683,-1.04501e-10,-0.000816185,0.749974,FREEZE
3.1,2.49,1258.93,0.941640,0.000191202,207.678217,176.372540,0.999971,0,-65.4718,-9.93478e-11,-0.000810351,0.749971,FREEZE
3.1,2.49,1412.54,0.928309,0.000211495,207.571994,176.372540,0.999968,0,-65.578,-9.45145e-11,-0.000804407,0.749968,FREEZE
3.1,2.49,1584.89,0.914859,0.000233864,207.463383,176.372540,0.999965,0,-65.6866,-9.02152e-11,-0.000798374,0.749965,FREEZE
3.1,2.49,1778.28,0.901342,0.000258522,207.352744,176.372540,0.999961,0,-65.7973,-8.64709e-11,-0.000792275,0.749961,FREEZE
3.1,2.49,1995.26,0.887812,0.000285712,207.240459,176.372540,0.999957,0,-65.9095,-8.31337e-11,-0.000786133,0.749957,FREEZE
3.1,2.49,2238.72,0.874322,0.000315704,207.126930,176.372540,0.999953,0,-66.0231,-8.05163e-11,-0.000779972,0.749953,FREEZE
3.1,2.49,2511.89,0.860925,0.000348798,207.012574,176.372540,0.999948,0,-66.1374,-7.84842e-11,-0.000773814,0.749948,FREEZE
3.1,2.49,2818.38,0.847670,0.000385332,206.897814,176.372540,0.999942,0,-66.2522,-7.69121e-11,-0.000767684,0.749942,FREEZE
3.1,2.49,3162.28,0.834606,0.000425686,206.783075,176.372540,0.999936,0,-66.3669,-7.60145e-11,-0.000761603,0.749936,FREEZE
3.1,2.49,3548.13,0.821776,0.000470286,206.668770,176.372540,0.99993,0,-66.4812,-7.56568e-11,-0.000755593,0.74993,FREEZE
3.1,2.49,3981.07,0.809219,0.000519606,206.555300,176.372540,0.999922,0,-66.5947,-7.56845e-11,-0.000749674,0.749922,FREEZE
3.1,2.49,4466.84,0.796970,0.000574183,206.443035,176.372540,0.999914,0,-66.707,-7.62342e-11,-0.000743863,0.749914,FREEZE
3.1,2.49,5011.87,0.785055,0.000634612,206.332308,176.372540,0.999905,0,-66.8177,-7.71256e-11,-0.000738176,0.749905,FREEZE
3.1,2.49,5623.41,0.773497,0.000701563,206.223401,176.372540,0.999895,0,-66.9266,-7.81777e-11,-0.000732625,0.749895,FREEZE
3.1,2.49,6309.57,0.762308,0.00077578,206.116535,176.372540,0.999884,0,-67.0335,-7.94651e-11,-0.000727218,0.749884,FREEZE
3.1,2.49,7079.46,0.751492,0.00085809,206.011858,176.372540,0.999872,0,-67.1381,-8.08039e-11,-0.000721961,0.749872,FREEZE
3.1,2.49,7943.28,0.741047,0.000949411,205.909440,176.372540,0.999858,0,-67.2406,-8.20153e-11,-0.000716854,0.749858,FREEZE
3.1,2.49,8912.51,0.730960,0.00105076,205.809265,176.372540,0.999843,-4.65661e-10,-67.3407,-8.30324e-11,-0.000711894,0.749843,FREEZE
3.1,2.49,10000,0.721211,0.00116324,205.711228,176.372540,0.999826,0,-67.4388,-8.37928e-11,-0.000707073,0.749826,FREEZE
3.1,2.49,11220.2,0.711771,0.0012881,205.615135,176.372540,0.999808,0,-67.5349,-8.4212e-11,-0.000702379,0.749808,FREEZE
3.1,2.49,12589.3,0.702606,0.00142666,205.520704,176.372540,0.999787,0,-67.6293,-8.4264e-11,-0.000697797,0.749787,FREEZE
3.1,2.49,14125.4,0.693673,0.00158039,205.427570,176.372540,0.999764,0,-67.7224,-8.38588e-11,-0.000693307,0.749764,FREEZE
3.1,2.49,15848.9,0.684926,0.00175086,205.335291,176.372540,0.999739,0,-67.8147,-8.29972e-11,-0.000688887,0.749739,FREEZE
3.1,2.49,17782.8,0.676312,0.00193979,205.243354,176.372540,0.99971,0,-67.9066,-8.16649e-11,-0.000684511,0.74971,FREEZE
3.1,2.49,19952.6,0.667777,0.00214902,205.151194,176.372540,0.999679,0,-67.9988,-7.98513e-11,-0.000680152,0.749679,FREEZE
3.1,2.49,22387.2,0.659266,0.0023805,205.058207,176.372540,0.999645,0,-68.0918,-7.75795e-11,-0.000675783,0.749645,FREEZE
3.1,2.49,25118.9,0.650725,0.00263637,204.963774,176.372540,0.999607,0,-68.1862,-7.47812e-11,-0.000671374,0.749607,FREEZE
3.1,2.49,28183.8,0.642104,0.00291886,204.867286,176.372540,0.999564,0,-68.2827,-7.14949e-11,-0.000666899,0.749564,FREEZE
3.1,2.49,31622.8,0.633358,0.00323041,204.768175,176.372540,0.999518,0,-68.3818,-6.76983e-11,-0.000662333,0.749518,FREEZE
3.1,2.49,35481.3,0.624451,0.00357361,204.665934,176.372540,0.999467,0,-68.4841,-6.34561e-11,-0.000657656,0.749467,FREEZE
3.1,2.49,39810.7,0.615356,0.00395125,204.560142,176.372540,0.999411,0,-68.5899,-5.8881e-11,-0.000652851,0.749411,FREEZE
3.1,2.49,44668.4,0.606057,0.00436639,204.450478,176.372540,0.999349,0,-68.6995,-5.41156e-11,-0.000647908,0.749349,FREEZE
3.1,2.49,50118.7,0.596549,0.0048223,204.336729,176.372540,0.999281,0,-68.8133,-4.92568e-11,-0.00064282,0.749281,FREEZE
3.1,2.49,56234.1,0.586836,0.00532262,204.218791,176.372540,0.999206,0,-68.9312,-4.45269e-11,-0.000637586,0.749206,FREEZE
3.1,2.49,63095.7,0.576932,0.00587128,204.096661,176.372540,0.999124,0,-69.0533,-9.72656e-11,-0.000632212,0.749124,FREEZE
3.1,2.49,70794.6,0.566856,0.00647264,203.970429,176.372540,0.999035,0,-69.1796,-8.78101e-11,-0.000626704,0.749035,FREEZE
3.1,2.49,79432.8,0.556637,0.00713149,203.840259,176.372540,0.998937,0,-69.3097,-7.91325e-11,-0.000621075,0.748937,FREEZE
3.1,2.49,89125.1,0.546303,0.00785311,203.706376,176.372540,0.998829,4.65661e-10,-69.4436,-7.13188e-11,-0.000615338,0.748829,FREEZE
3.1,2.49,100000,0.535887,0.00864334,203.569045,176.372540,0.998712,0,-69.581,-6.43897e-11,-0.000609509,0.748712,FREEZE
3.1,2.49,112202,0.525421,0.00950859,203.428557,176.372540,0.998583,0,-69.7214,-5.82919e-11,-0.000603602,0.748583,FREEZE
3.1,2.49,125893,0.514937,0.0104559,203.285210,176.372540,0.998442,0,-69.8648,-5.29572e-11,-0.000597635,0.748442,FREEZE
3.1,2.49,141254,0.504464,0.0114931,203.139293,176.372540,0.998288,0,-70.0107,-4.83114e-11,-0.000591621,0.748288,FREEZE
3.1,2.49,158489,0.494026,0.0126287,202.991072,176.372540,0.998119,0,-70.1589,-4.42376e-11,-0.000585574,0.748119,FREEZE
3.1,2.49,177828,0.483645,0.0138719,202.840776,176.372540,0.997934,0,-70.3092,-1.05326e-10,-0.000579505,0.747934,FREEZE
3.1,2.49,199526,0.473339,0.0152328,202.688583,176.372540,0.997732,0,-70.4614,-9.75237e-11,-0.000573424,0.747732,FREEZE
3.1,2.49,223872,0.463120,0.0167225,202.534618,176.372540,0.997511,0,-70.6154,-9.02958e-11,-0.000567337,0.747511,FREEZE
3.1,2.49,251189,0.452994,0.0183527,202.378946,176.372540,0.997269,-4.65661e-10,-70.7711,-8.35619e-11,-0.000561248,0.747269,FREEZE
3.1,2.49,281838,0.442965,0.0201362,202.221571,176.372540,0.997004,0,-70.9284,-7.70443e-11,-0.000555159,0.747004,FREEZE
3.1,2.49,316228,0.433034,0.0220867,202.062448,176.372540,0.996715,0,-71.0876,-7.08119e-11,-0.00054907,0.746715,FREEZE
3.1,2.49,354813,0.423197,0.0242187,201.901494,176.372540,0.9964,0,-71.2485,-6.47301e-11,-0.000542978,0.7464,FREEZE
3.1,2.49,398107,0.413452,0.0265481,201.738605,176.372540,0.996055,0,-71.4114,-5.88157e-11,-0.000536882,0.746055,FREEZE
3.1,2.49,446684,0.403797,0.0290919,201.573675,176.372540,0.995679,0,-71.5763,-5.31819e-11,-0.000530779,0.745679,FREEZE
3.1,2.49,501187,0.394230,0.0318682,201.406619,176.372540,0.995269,0,-71.7434,-4.78096e-11,-0.000524669,0.745269,FREEZE
3.1,2.49,562341,0.384752,0.034897,201.237392,176.372540,0.994822,4.65661e-10,-71.9126,-4.2838e-11,-0.00051855,0.744822,FREEZE
3.1,2.49,630957,0.375367,0.0382001,201.066000,176.372540,0.994335,4.65661e-10,-72.084,-3.83035e-11,-0.000512427,0.744335,FREEZE
3.1,2.49,707946,0.366083,0.0418011,200.892510,176.372540,0.993805,0,-72.2575,-9.53757e-11,-0.000506301,0.743805,FREEZE
3.1,2.49,794328,0.356909,0.0457263,200.717048,176.372540,0.993228,0,-72.433,-8.60992e-11,-0.000500181,0.743228,FREEZE
3.1,2.49,891251,0.347858,0.0500046,200.539799,176.372540,0.992599,0,-72.6102,-7.83192e-11,-0.000494073,0.742599,FREEZE
3.1,2.49,1e+06,0.338942,0.0546681,200.360989,176.372540,0.991916,0,-72.789,-7.1649e-11,-0.000487988,0.741916,FREEZE
3.1,2.50,10,1.134588,1.82998e-06,209.078212,176.019442,1,0,-64.0718,-9.40092e-12,-0.00089292,0.75,FREEZE
3.1,2.50,11.2202,1.132962,2.05033e-06,209.067358,176.019442,1,0,-64.0826,-7.64078e-12,-0.000892248,0.75,FREEZE
3.1,2.50,12.5893,1.131307,2.29715e-06,209.056301,176.019442,1,0,-64.0937,-7.89369e-12,-0.000891565,0.75,FREEZE
3.1,2.50,14.1254,1.129615,2.57359e-06,209.044975,176.019442,1,0,-64.105,-8.23297e-12,-0.000890865,0.75,FREEZE
3.1,2.50,15.8489,1.127874,2.88316e-06,209.033313,176.019442,1,0,-64.1167,-8.67217e-12,-0.000890146,0.75,FREEZE
3.1,2.50,17.7828,1.126076,3.2298e-06,209.021242,176.019442,0.999999,0,-64.1288,-9.2133e-12,-0.000889401,0.749999,FREEZE
3.1,2.50,19.9526,1.124208,3.61789e-06,209.008690,176.019442,0.999999,0,-64.1413,-9.84413e-12,-0.000888628,0.749999,FREEZE
3.1,2.50,22.3872,1.122261,4.0523e-06,208.995581,176.019442,0.999999,0,-64.1544,-1.05986e-11,-0.000887821,0.749999,FREEZE
3.1,2.50,25.1189,1.120223,4.5385e-06,208.981840,176.019442,0.999999,0,-64.1682,-1.1469e-11,-0.000886976,0.749999,FREEZE
3.1,2.50,28.1838,1.118083,5.08256e-06,208.967385,176.019442,0.999999,0,-64.1826,-1.24747e-11,-0.000886088,0.749999,FREEZE
3.1,2.50,31.6228,1.115829,5.69123e-06,208.952134,176.019442,0.999999,0,-64.1979,-1.36131e-11,-0.000885152,0.749999,FREEZE
3.1,2.50,35.4813,1.113448,6.37204e-06,208.935996,176.019442,0.999999,0,-64.214,-1.49112e-11,-0.000884162,0.749999,FREEZE
3.1,2.50,39.8107,1.110928,7.13336e-06,208.918879,176.019442,0.999999,0,-64.2311,-1.63636e-11,-0.000883114,0.749999,FREEZE
3.1,2.50,44.6684,1.108255,7.98451e-06,208.900680,176.019442,0.999999,0,-64.2493,-1.79954e-11,-0.000882001,0.749999,FREEZE
3.1,2.50,50.1187,1.105414,8.93579e-06,208.881292,176.019442,0.999999,0,-64.2687,-1.98028e-11,-0.000880816,0.749999,FREEZE
3.1,2.50,56.2341,1.102388,9.99868e-06,208.860599,176.019442,0.999998,0,-64.2894,-2.18157e-11,-0.000879554,0.749998,FREEZE
3.1,2.50,63.0957,1.099163,1.11859e-05,208.838479,176.019442,0.999998,0,-64.3115,-2.40188e-11,-0.000878207,0.749998,FREEZE
3.1,2.50,70.7946,1.095719,1.25115e-05,208.814801,176.019442,0.999998,0,-64.3352,-2.64173e-11,-0.000876767,0.749998,FREEZE
3.1,2.50,79.4328,1.092041,1.3991e-05,208.789430,176.019442,0.999998,0,-64.3606,-2.89988e-11,-0.000875226,0.749998,FREEZE
3.1,2.50,89.1251,1.088109,1.56416e-05,208.762224,176.019442,0.999998,0,-64.3878,-3.17473e-11,-0.000873578,0.749998,FREEZE
3.1,2.50,100,1.083905,1.74823e-05,208.733033,176.019442,0.999997,0,-64.417,-3.46418e-11,-0.000871812,0.749997,FREEZE
3.1,2.50,112.202,1.079410,1.95342e-05,208.701706,176.019442,0.999997,0,-64.4483,-3.76477e-11,-0.000869921,0.749997,FREEZE
3.1,2.50,125.893,1.074605,2.18201e-05,208.668085,176.019442,0.999997,0,-64.4819,-4.07137e-11,-0.000867897,0.749997,FREEZE
3.1,2.50,141.254,1.069471,2.43656e-05,208.632012,176.019442,0.999996,0,-64.518,-4.37792e-11,-0.00086573,0.749996,FREEZE
3.1,2.50,158.489,1.063990,2.71986e-05,208.593326,176.019442,0.999996,0,-64.5567,-4.67903e-11,-0.000863411,0.749996,FREEZE
3.1,2.50,177.828,1.058145,3.03496e-05,208.551868,176.019442,0.999995,0,-64.5981,-4.96723e-11,-0.000860934,0.749995,FREEZE
3.1,2.50,199.526,1.051920,3.38525e-05,208.507478,176.019442,0.999995,0,-64.6425,-5.23492e-11,-0.00085829,0.749995,FREEZE
3.1,2.50,223.872,1.045299,3.77441e-05,208.460003,176.019442,0.999994,4.65661e-10,-64.69,-5.47318e-11,-0.00085547,0.749994,FREEZE
3.1,2.50,251.189,1.038270,4.20648e-05,208.409293,176.019442,0.999994,0,-64.7407,-5.67706e-11,-0.000852469,0.749994,FREEZE
3.1,2.50,281.838,1.030821,4.68588e-05,208.355208,176.019442,0.999993,0,-64.7948,-5.8382e-11,-0.000849279,0.749993,FREEZE
3.1,2.50,316.228,1.022942,5.21746e-05,208.297616,176.019442,0.999992,0,-64.8524,-5.95295e-11,-0.000845896,0.749992,FREEZE
3.1,2.50,354.813,1.014629,5.80651e-05,208.236401,176.019442,0.999991,0,-64.9136,-6.01423e-11,-0.000842315,0.749991,FREEZE
3.1,2.50,398.107,1.005877,6.45882e-05,208.171458,176.019442,0.99999,0,-64.9785,-6.02256e-11,-0.000838532,0.74999,FREEZE
3.1,2.50,446.684,0.996688,7.18071e-05,208.102706,176.019442,0.999989,0,-65.0473,-5.97986e-11,-0.000834546,0.749989,FREEZE
3.1,2.50,501.187,0.987065,7.97911e-05,208.030085,176.019442,0.999988,0,-65.1199,-5.88662e-11,-0.000830356,0.749988,FREEZE
3.1,2.50,562.341,0.977018,8.86157e-05,207.953561,176.019442,0.999987,0,-65.1964,-5.74818e-11,-0.000825964,0.749987,FREEZE
3.1,2.50,630.957,0.966559,9.83641e-05,207.873129,176.019442,0.999985,0,-65.2769,-5.56953e-11,-0.000821372,0.749985,FREEZE
3.1,2.50,707.946,0.955707,0.000109127,207.788822,176.019442,0.999984,0,-65.3612,-5.3588e-11,-0.000816587,0.749984,FREEZE
3.1,2.50,794.328,0.944485,0.000121005,207.700706,176.019442,0.999982,0,-65.4493,-5.1255e-11,-0.000811615,0.749982,FREEZE
3.1,2.50,891.251,0.932920,0.000134107,207.608889,176.019442,0.99998,0,-65.5411,-1.11205e-10,-0.000806466,0.74998,FREEZE
3.1,2.50,1000,0.921046,0.000148556,207.513522,176.019442,0.999978,0,-65.6365,-1.06089e-10,-0.000801153,0.749978,FREEZE
3.1,2.50,1122.02,0.908900,0.000164484,207.414796,176.019442,0.999975,0,-65.7352,-1.00936e-10,-0.00079569,0.749975,FREEZE
3.1,2.50,1258.93,0.896525,0.000182042,207.312945,176.019442,0.999973,0,-65.8371,-9.5947e-11,-0.000790093,0.749973,FREEZE
3.1,2.50,1412.54,0.883964,0.000201392,207.208242,176.019442,0.99997,0,-65.9418,-9.12638e-11,-0.00078438,0.74997,FREEZE
3.1,2.50,1584.89,0.871267,0.00022272,207.100996,176.019442,0.999967,0,-66.049,-8.69951e-11,-0.000778571,0.749967,FREEZE
3.1,2.50,1778.28,0.858482,0.000246229,206.991551,176.019442,0.999963,4.65661e-10,-66.1584,-8.30934e-11,-0.000772687,0.749963,FREEZE
3.1,2.50,1995.26,0.845661,0.000272148,206.880278,176.019442,0.999959,0,-66.2697,-7.9765e-11,-0.000766751,0.749959,FREEZE
3.1,2.50,2238.72,0.832854,0.00030073,206.767566,176.019442,0.999955,0,-66.3824,-7.70014e-11,-0.000760785,0.749955,FREEZE
3.1,2.50,2511.89,0.820112,0.000332263,206.653826,176.019442,0.99995,0,-66.4962,-7.47344e-11,-0.000754811,0.74995,FREEZE
3.1,2.50,2818.38,0.807482,0.000367064,206.539478,176.019442,0.999945,0,-66.6105,-7.30629e-11,-0.000748852,0.749945,FREEZE
3.1,2.50,3162.28,0.795012,0.000405492,206.424943,176.019442,0.999939,0,-66.7251,-7.19678e-11,-0.000742931,0.749939,FREEZE
3.1,2.50,3548.13,0.782743,0.000447948,206.310643,176.019442,0.999933,0,-66.8394,-7.12979e-11,-0.000737068,0.749933,FREEZE
3.1,2.50,3981.07,0.770717,0.000494884,206.196983,176.019442,0.999926,0,-66.953,-7.12026e-11,-0.000731284,0.749926,FREEZE
3.1,2.50,4466.84,0.758967,0.000546803,206.084348,176.019442,0.999918,0,-67.0657,-7.15272e-11,-0.000725598,0.749918,FREEZE
3.1,2.50,5011.87,0.747523,0.000604272,205.973090,176.019442,0.99991,0,-67.1769,-7.21316e-11,-0.000720024,0.74991,FREEZE
3.1,2.50,5623.41,0.736407,0.000667923,205.863516,176.019442,0.9999,0,-67.2865,-7.31103e-11,-0.000714576,0.7499,FREEZE
3.1,2.50,6309.57,0.725636,0.00073846,205.755876,176.019442,0.99989,0,-67.3941,-7.43031e-11,-0.000709265,0.74989,FREEZE
3.1,2.50,7079.46,0.715218,0.00081667,205.650357,176.019442,0.999878,0,-67.4996,-7.54888e-11,-0.000704096,0.749878,FREEZE
3.1,2.50,7943.28,0.705154,0.000903425,205.547067,176.019442,0.999865,0,-67.6029,-7.66777e-11,-0.000699073,0.749865,FREEZE
3.1,2.50,8912.51,0.695436,0.00099969,205.446032,176.019442,0.999851,-4.65661e-10,-67.704,-7.77969e-11,-0.000694195,0.749851,FREEZE
3.1,2.50,10000,0.686048,0.00110653,205.347191,176.019442,0.999835,4.65661e-10,-67.8028,-7.86898e-11,-0.000689455,0.749835,FREEZE
3.1,2.50,11220.2,0.676968,0.00122511,205.250394,176.019442,0.999817,0,-67.8996,-7.9282e-11,-0.000684845,0.749817,FREEZE
3.1,2.50,12589.3,0.668164,0.00135672,205.155404,176.019442,0.999797,0,-67.9946,-7.94776e-11,-0.000680351,0.749797,FREEZE
3.1,2.50,14125.4,0.659602,0.00150276,205.061897,176.019442,0.999776,0,-68.0881,-7.9287e-11,-0.000675956,0.749776,FREEZE
3.1,2.50,15848.9,0.651237,0.00166474,204.969468,176.019442,0.999752,0,-68.1805,-7.86765e-11,-0.000671639,0.749752,FREEZE
3.1,2.50,17782.8,0.643024,0.00184432,204.877640,176.019442,0.999725,0,-68.2724,-7.76574e-11,-0.000667378,0.749725,FREEZE
3.1,2.50,19952.6,0.634912,0.00204325,204.785873,176.019442,0.999695,0,-68.3641,-7.62103e-11,-0.000663146,0.749695,FREEZE
3.1,2.50,22387.2,0.626848,0.00226345,204.693581,176.019442,0.999662,-4.65661e-10,-68.4564,-7.42608e-11,-0.000658918,0.749662,FREEZE
3.1,2.50,25118.9,0.618781,0.00250695,204.600151,176.019442,0.999626,4.65661e-10,-68.5498,-7.1873e-11,-0.000654664,0.749626,FREEZE
3.1,2.50,28183.8,0.610662,0.00277593,204.504970,176.019442,0.999586,0,-68.645,-6.89626e-11,-0.000650359,0.749586,FREEZE
3.1,2.50,31622.8,0.602444,0.00307274,204.407446,176.019442,0.999541,0,-68.7426,-6.55743e-11,-0.000645978,0.749541,FREEZE
3.1,2.50,35481.3,0.594090,0.00339986,204.307042,176.019442,0.999493,0,-68.843,-6.17667e-11,-0.000641498,0.749493,FREEZE
3.1,2.50,39810.7,0.585571,0.00376,204.203292,176.019442,0.999439,0,-68.9467,-5.76027e-11,-0.000636902,0.749439,FREEZE
3.1,2.50,44668.4,0.576864,0.00415606,204.095827,176.019442,0.99938,0,-69.0542,-5.31628e-11,-0.000632175,0.74938,FREEZE
3.1,2.50,50118.7,0.567962,0.00459121,203.984382,176.019442,0.999315,4.65661e-10,-69.1656,-4.85767e-11,-0.000627311,0.749315,FREEZE
3.1,2.50,56234.1,0.558863,0.0050689,203.868797,176.019442,0.999244,0,-69.2812,-4.40414e-11,-0.000622305,0.749244,FREEZE
